CustomerID,Segment,Recency,Frequency,Monetary,Product_Variety,Avg_Days_Between_Purchases,Is_UK,Country
15584.0,Loyal Customers,24,4,567.46,80,1.2522522522522523,1,United Kingdom
15585.0,Hibernating,177,1,439.4,30,0.0,1,United Kingdom
15587.0,Occasional / At Risk,50,3,305.28,3,75.25,1,United Kingdom
15589.0,Hibernating,256,3,413.73,24,2.2916666666666665,1,United Kingdom
15592.0,Hibernating,47,1,314.66,22,0.0,1,United Kingdom
15593.0,Lost / Low Value,71,1,199.8,5,0.0,1,United Kingdom
15594.0,Loyal Customers,16,5,1648.5,78,2.3297872340425534,1,United Kingdom
15596.0,Loyal Customers,101,5,1109.14,45,4.2063492063492065,1,United Kingdom
15597.0,Hibernating,35,1,324.57,22,0.0,1,United Kingdom
15598.0,Hibernating,53,1,223.68,13,0.0,1,United Kingdom
15599.0,Loyal Customers,27,2,653.6899999999999,45,3.869565217391304,1,United Kingdom
15601.0,Champions (VIP),11,14,5198.57,182,1.0494186046511629,1,United Kingdom
15602.0,Occasional / At Risk,8,7,619.7,21,13.846153846153847,1,United Kingdom
15604.0,Hibernating,52,1,216.39,17,0.0,1,United Kingdom
15605.0,Loyal Customers,36,5,944.5300000000001,49,6.480769230769231,1,United Kingdom
15606.0,Loyal Customers,61,9,2570.92,45,3.704225352112676,1,United Kingdom
15607.0,Lost / Low Value,337,1,87.76,12,0.0,1,United Kingdom
15608.0,Loyal Customers,60,3,800.16,48,1.2765957446808511,1,United Kingdom
15609.0,Hibernating,184,1,268.78000000000003,14,0.0,1,United Kingdom
15610.0,Lost / Low Value,52,1,112.46000000000001,6,0.0,1,United Kingdom
15611.0,Occasional / At Risk,10,10,676.71,16,13.0,1,United Kingdom
15612.0,Occasional / At Risk,36,2,180.15,3,6.25,1,United Kingdom
15615.0,Champions (VIP),10,22,8027.4800000000005,163,0.935656836461126,1,United Kingdom
15618.0,Loyal Customers,33,4,739.9499999999999,36,2.5365853658536586,1,United Kingdom
15619.0,Lost / Low Value,11,1,99.60000000000001,1,0.0,1,United Kingdom
15620.0,Loyal Customers,57,3,1207.95,75,3.8227848101265822,1,United Kingdom
15621.0,Loyal Customers,4,3,202.01000000000002,9,0.875,1,United Kingdom
15622.0,Champions (VIP),43,9,3050.79,141,1.551948051948052,1,United Kingdom
15623.0,Hibernating,141,1,229.43,15,0.0,1,United Kingdom
15624.0,Occasional / At Risk,117,4,511.5,21,5.0,1,United Kingdom
15625.0,Loyal Customers,104,4,1161.42,41,2.4,1,United Kingdom
15626.0,Occasional / At Risk,75,2,562.56,43,6.071428571428571,1,United Kingdom
15628.0,Champions (VIP),5,9,2584.34,79,2.5314685314685317,1,United Kingdom
15630.0,Loyal Customers,45,2,977.75,51,3.0576923076923075,1,United Kingdom
15632.0,Champions (VIP),16,8,2874.85,96,1.773972602739726,1,United Kingdom
15634.0,Hibernating,17,1,227.65,14,0.0,1,United Kingdom
15636.0,Occasional / At Risk,90,2,589.5600000000001,18,9.19047619047619,1,United Kingdom
15637.0,Hibernating,53,1,223.36,15,0.0,1,United Kingdom
15639.0,Hibernating,134,1,178.02,17,0.0,1,United Kingdom
15640.0,Champions (VIP),4,14,7973.33,210,0.9019607843137255,1,United Kingdom
15641.0,Loyal Customers,105,4,1749.32,95,2.309090909090909,1,United Kingdom
15643.0,Occasional / At Risk,192,3,433.95000000000005,22,4.333333333333333,1,United Kingdom
15644.0,Loyal Customers,166,4,732.09,164,0.4185022026431718,1,United Kingdom
15645.0,Hibernating,19,1,481.09000000000003,45,0.0,1,United Kingdom
15646.0,Occasional / At Risk,158,3,364.57000000000005,29,7.678571428571429,1,United Kingdom
15648.0,Occasional / At Risk,204,2,465.20000000000005,18,3.5,1,United Kingdom
15651.0,Occasional / At Risk,37,3,491.65999999999997,25,8.0,1,United Kingdom
15652.0,Hibernating,91,1,293.09000000000003,17,0.0,1,United Kingdom
15653.0,Lost / Low Value,116,1,48.0,4,0.0,1,United Kingdom
15654.0,Loyal Customers,9,2,380.91,13,1.4166666666666667,1,United Kingdom
15655.0,Hibernating,243,1,465.57,29,0.0,1,United Kingdom
15656.0,Occasional / At Risk,45,4,569.4,35,7.029411764705882,1,United Kingdom
15657.0,Lost / Low Value,23,1,30.0,1,0.0,1,United Kingdom
15658.0,Occasional / At Risk,190,4,583.85,25,6.5,1,United Kingdom
15659.0,Lost / Low Value,44,1,77.85,4,0.0,1,United Kingdom
15660.0,Loyal Customers,25,8,1470.24,50,4.197530864197531,1,United Kingdom
15661.0,Lost / Low Value,317,1,19.8,3,0.0,1,United Kingdom
15663.0,Lost / Low Value,106,1,124.1,8,0.0,1,United Kingdom
15664.0,Hibernating,51,1,311.43,15,0.0,1,United Kingdom
15665.0,Loyal Customers,168,2,1887.45,79,0.7425742574257426,1,United Kingdom
15667.0,Hibernating,40,1,301.32,13,0.0,1,United Kingdom
15669.0,Occasional / At Risk,40,4,437.0,27,8.576923076923077,1,United Kingdom
15670.0,Lost / Low Value,297,1,157.15,11,0.0,1,United Kingdom
15671.0,Loyal Customers,26,6,1179.81,46,4.1525423728813555,1,United Kingdom
15673.0,Loyal Customers,88,4,2054.26,99,1.975206611570248,1,United Kingdom
15674.0,Loyal Customers,73,4,1823.6100000000001,78,1.81,1,United Kingdom
15675.0,Occasional / At Risk,81,3,216.16,12,16.583333333333332,1,United Kingdom
15676.0,Loyal Customers,19,3,2787.22,166,1.5317919075144508,1,United Kingdom
15677.0,Hibernating,49,1,580.93,30,0.0,1,United Kingdom
15678.0,Hibernating,53,1,290.3,11,0.0,1,United Kingdom
15679.0,Loyal Customers,24,4,690.98,90,1.5643564356435644,1,United Kingdom
15680.0,Loyal Customers,9,3,1153.39,57,5.173913043478261,1,United Kingdom
15681.0,Loyal Customers,25,5,1358.16,31,5.0,1,United Kingdom
15683.0,Lost / Low Value,117,1,152.95,9,0.0,1,United Kingdom
15687.0,Champions (VIP),9,9,2344.23,100,2.4393939393939394,1,United Kingdom
15689.0,Occasional / At Risk,120,2,238.8,8,34.57142857142857,1,United Kingdom
15690.0,Occasional / At Risk,4,2,201.48,16,6.4,1,United Kingdom
15692.0,Hibernating,28,1,191.04,12,0.0,1,United Kingdom
15694.0,Champions (VIP),8,11,2436.7599999999998,36,7.137254901960785,1,United Kingdom
15695.0,Hibernating,267,2,357.81,20,0.0,1,United Kingdom
15696.0,Champions (VIP),33,8,2235.91,123,2.0206896551724136,1,United Kingdom
15699.0,Hibernating,18,1,201.0,13,0.0,1,United Kingdom
15700.0,Hibernating,172,2,551.43,78,0.01282051282051282,1,United Kingdom
15701.0,Champions (VIP),2,4,1175.66,173,0.5320197044334976,1,United Kingdom
15703.0,Lost / Low Value,265,1,211.5,5,0.0,1,United Kingdom
15704.0,Loyal Customers,140,4,1778.3700000000001,66,0.7894736842105263,1,United Kingdom
15705.0,Lost / Low Value,201,1,19.5,1,0.0,1,United Kingdom
15706.0,Loyal Customers,65,3,714.16,38,1.3333333333333333,1,United Kingdom
15707.0,Loyal Customers,35,4,793.76,117,0.265625,1,United Kingdom
15708.0,Loyal Customers,41,7,2667.2200000000003,105,1.449339207048458,1,United Kingdom
15709.0,Lost / Low Value,284,1,69.65,4,0.0,1,United Kingdom
15712.0,Loyal Customers,9,5,842.9,34,6.465116279069767,1,United Kingdom
15713.0,Occasional / At Risk,143,2,266.6,13,17.153846153846153,1,United Kingdom
15714.0,Loyal Customers,12,2,254.53,29,2.357142857142857,1,United Kingdom
15716.0,Loyal Customers,146,4,824.64,95,2.036363636363636,1,United Kingdom
15717.0,Lost / Low Value,234,1,150.3,7,0.0,1,United Kingdom
15719.0,Champions (VIP),33,13,4629.97,283,0.341545352743561,1,United Kingdom
15720.0,Hibernating,24,1,423.03000000000003,118,0.0,1,United Kingdom
15721.0,Hibernating,12,1,458.90000000000003,78,0.0,1,United Kingdom
15722.0,Loyal Customers,36,4,847.4200000000001,33,5.425531914893617,1,United Kingdom
15723.0,Hibernating,365,1,137.0,35,0.0,1,United Kingdom
15724.0,Occasional / At Risk,201,2,218.25,11,8.3,1,United Kingdom
15725.0,Hibernating,15,1,382.25,31,0.0,1,United Kingdom
15727.0,Champions (VIP),17,7,3889.91,191,1.2798507462686568,1,United Kingdom
15729.0,Lost / Low Value,213,1,85.0,5,0.0,1,United Kingdom
15730.0,Loyal Customers,66,3,943.91,60,2.35,1,United Kingdom
15732.0,Occasional / At Risk,212,2,280.2,12,13.333333333333334,1,United Kingdom
15733.0,Lost / Low Value,283,1,112.4,7,0.0,1,United Kingdom
15734.0,Occasional / At Risk,115,2,376.35,15,6.142857142857143,1,United Kingdom
15737.0,Loyal Customers,15,7,948.85,50,4.0,1,United Kingdom
15738.0,Champions (VIP),19,16,3804.94,45,2.4246575342465753,1,United Kingdom
15739.0,Lost / Low Value,66,1,77.6,3,0.0,1,United Kingdom
15740.0,Lost / Low Value,49,1,126.80000000000001,8,0.0,1,United Kingdom
15743.0,Loyal Customers,16,4,565.76,47,2.5074626865671643,1,United Kingdom
15744.0,Lost / Low Value,78,1,6.959999999999999,1,0.0,1,United Kingdom
15745.0,Loyal Customers,19,4,928.5400000000001,49,4.173076923076923,1,United Kingdom
15746.0,Hibernating,134,1,182.96,27,0.0,1,United Kingdom
15747.0,Loyal Customers,13,3,631.09,47,1.9753086419753085,1,United Kingdom
15748.0,Hibernating,40,1,134.41,18,0.0,1,United Kingdom
15750.0,Champions (VIP),3,8,2171.15,200,1.3431734317343174,1,United Kingdom
15752.0,Champions (VIP),40,7,2594.4700000000003,235,0.830423940149626,1,United Kingdom
15754.0,Occasional / At Risk,51,3,458.57,24,7.222222222222222,1,United Kingdom
15755.0,Champions (VIP),10,6,2059.84,111,2.347107438016529,1,United Kingdom
15756.0,Loyal Customers,61,4,454.41,153,1.032967032967033,1,United Kingdom
15757.0,Loyal Customers,66,2,672.88,40,3.707317073170732,1,United Kingdom
15758.0,Hibernating,25,1,205.25,9,0.0,1,United Kingdom
15759.0,Occasional / At Risk,297,2,77.24000000000001,4,20.666666666666668,1,United Kingdom
15762.0,Hibernating,65,2,482.95000000000005,31,0.4,1,United Kingdom
15763.0,Loyal Customers,32,2,602.87,36,1.2432432432432432,1,United Kingdom
15764.0,Loyal Customers,88,6,2602.27,134,1.197452229299363,1,United Kingdom
15766.0,Hibernating,64,1,273.65999999999997,9,0.0,1,United Kingdom
15768.0,Occasional / At Risk,116,3,331.03,20,5.0,1,United Kingdom
15769.0,Lost / Low Value,235,1,122.03999999999999,2,0.0,1,United Kingdom
15773.0,Lost / Low Value,6,1,128.8,8,0.0,1,United Kingdom
15774.0,Hibernating,69,1,189.75,20,0.0,1,United Kingdom
15775.0,Lost / Low Value,245,1,87.9,6,0.0,1,United Kingdom
15776.0,Hibernating,133,1,164.13,13,0.0,1,United Kingdom
15777.0,Occasional / At Risk,241,3,309.21000000000004,12,10.0,1,United Kingdom
15780.0,Occasional / At Risk,184,3,402.08,22,7.565217391304348,1,United Kingdom
15781.0,Occasional / At Risk,25,3,254.91,15,20.0,1,United Kingdom
15782.0,Loyal Customers,10,3,1351.38,20,3.4782608695652173,1,United Kingdom
15783.0,Hibernating,11,1,165.62,10,0.0,1,United Kingdom
15785.0,Loyal Customers,33,5,1115.67,45,4.174603174603175,1,United Kingdom
15786.0,Loyal Customers,46,3,4164.45,232,0.2833333333333333,1,United Kingdom
15787.0,Loyal Customers,26,3,752.56,145,0.18716577540106952,1,United Kingdom
15789.0,Hibernating,358,1,297.65999999999997,22,0.0,1,United Kingdom
15790.0,Hibernating,10,1,143.43,28,0.0,1,United Kingdom
15791.0,Loyal Customers,44,2,1297.17,58,2.515625,1,United Kingdom
15793.0,Occasional / At Risk,15,2,133.92000000000002,3,12.5,1,United Kingdom
15795.0,Hibernating,150,1,495.52,35,0.0,1,United Kingdom
15796.0,Champions (VIP),1,8,2046.21,60,2.7117117117117115,1,United Kingdom
15799.0,Loyal Customers,76,3,715.04,84,3.011627906976744,1,United Kingdom
15800.0,Loyal Customers,107,2,588.69,108,1.287037037037037,1,United Kingdom
15801.0,Loyal Customers,46,3,997.85,57,1.0677966101694916,1,United Kingdom
15803.0,Lost / Low Value,51,1,154.86,5,0.0,1,United Kingdom
15804.0,Champions (VIP),1,13,3350.18,144,0.8839285714285714,1,United Kingdom
15805.0,Champions (VIP),23,16,4665.85,196,1.2771535580524345,1,United Kingdom
15806.0,Occasional / At Risk,46,3,671.22,22,8.846153846153847,1,United Kingdom
15807.0,Loyal Customers,50,2,798.1,45,0.6136363636363636,1,United Kingdom
15808.0,Loyal Customers,306,4,2909.07,123,0.38414634146341464,1,United Kingdom
15809.0,Occasional / At Risk,36,4,321.4,22,12.090909090909092,1,United Kingdom
15810.0,Loyal Customers,79,4,1307.23,62,2.6265060240963853,1,United Kingdom
15811.0,Loyal Customers,22,6,1910.63,106,2.906779661016949,1,United Kingdom
15812.0,Occasional / At Risk,107,4,506.38000000000005,24,8.4,1,United Kingdom
15813.0,Hibernating,208,2,728.86,30,1.103448275862069,1,United Kingdom
15814.0,Loyal Customers,17,4,994.09,46,0.6538461538461539,1,United Kingdom
15815.0,Occasional / At Risk,64,3,522.48,15,10.88888888888889,1,United Kingdom
15819.0,Loyal Customers,49,4,1728.57,89,1.9912280701754386,1,United Kingdom
15820.0,Lost / Low Value,320,1,116.97999999999999,16,0.0,1,United Kingdom
15821.0,Hibernating,44,2,396.86,48,0.3333333333333333,1,United Kingdom
15822.0,Occasional / At Risk,3,2,627.02,22,13.692307692307692,1,United Kingdom
15825.0,Hibernating,172,1,199.44,17,0.0,1,United Kingdom
15826.0,Loyal Customers,56,3,1331.97,55,2.6551724137931036,1,United Kingdom
15827.0,Loyal Customers,73,14,1463.24,59,3.397727272727273,1,United Kingdom
15829.0,Hibernating,99,2,517.8199999999999,36,1.025,1,United Kingdom
15830.0,Hibernating,38,1,459.5,33,0.0,1,United Kingdom
15831.0,Loyal Customers,58,3,392.02,48,5.32,1,United Kingdom
15832.0,Hibernating,254,1,821.49,53,0.0,1,United Kingdom
15834.0,Loyal Customers,70,3,1478.98,215,0.8697478991596639,1,United Kingdom
15835.0,Loyal Customers,44,4,802.09,43,6.355555555555555,1,United Kingdom
15836.0,Lost / Low Value,50,1,49.97,4,0.0,1,United Kingdom
15837.0,Hibernating,65,1,300.23,18,0.0,1,United Kingdom
15838.0,Occasional / At Risk,25,5,717.84,7,27.666666666666668,1,United Kingdom
15839.0,Loyal Customers,33,3,1022.21,54,1.9491525423728813,1,United Kingdom
15840.0,Occasional / At Risk,59,2,317.8,23,4.956521739130435,1,United Kingdom
15841.0,Occasional / At Risk,73,4,735.0,26,7.388888888888889,1,United Kingdom
15843.0,Lost / Low Value,304,1,80.70000000000002,5,0.0,1,United Kingdom
15844.0,Lost / Low Value,46,1,108.83999999999999,10,0.0,1,United Kingdom
15845.0,Champions (VIP),18,8,2953.07,87,2.711864406779661,1,United Kingdom
15847.0,Occasional / At Risk,38,2,278.04,18,14.705882352941176,1,United Kingdom
15850.0,Loyal Customers,19,2,202.97,84,1.6741573033707866,1,United Kingdom
15852.0,Hibernating,187,2,109.71000000000001,19,0.6111111111111112,1,United Kingdom
15853.0,Hibernating,52,1,110.8,29,0.0,1,United Kingdom
15854.0,Champions (VIP),4,11,1986.7300000000002,99,2.811023622047244,1,United Kingdom
15855.0,Loyal Customers,137,5,712.24,59,1.6075949367088607,1,United Kingdom
15856.0,Champions (VIP),4,25,9401.32,266,0.671003717472119,1,United Kingdom
15857.0,Hibernating,19,1,174.6,12,0.0,1,United Kingdom
15858.0,Loyal Customers,16,5,1175.8,134,2.0584795321637426,1,United Kingdom
15860.0,Loyal Customers,41,8,754.76,94,2.624,1,United Kingdom
15861.0,Champions (VIP),12,7,2751.17,325,0.4875717017208413,1,United Kingdom
15862.0,Loyal Customers,8,4,657.29,129,2.744360902255639,1,United Kingdom
15863.0,Occasional / At Risk,26,2,42.44,15,11.928571428571429,1,United Kingdom
15864.0,Occasional / At Risk,67,3,334.8,8,31.25,1,United Kingdom
15865.0,Occasional / At Risk,41,3,460.18,24,7.521739130434782,1,United Kingdom
15866.0,Hibernating,101,1,161.49,39,0.0,1,United Kingdom
15867.0,Champions (VIP),5,15,2246.76,268,0.9918256130790191,1,United Kingdom
15869.0,Lost / Low Value,277,2,119.4,12,0.0,1,United Kingdom
15870.0,Hibernating,33,1,334.69,66,0.0,1,United Kingdom
15872.0,Hibernating,15,2,268.2,98,0.0,1,United Kingdom
15874.0,Loyal Customers,64,7,1584.3500000000001,74,2.728395061728395,1,United Kingdom
15877.0,Loyal Customers,2,2,376.18,118,0.13333333333333333,1,United Kingdom
15880.0,Hibernating,369,1,292.18,93,0.0,1,United Kingdom
15881.0,Hibernating,312,4,216.19,21,2.3636363636363638,1,United Kingdom
15882.0,Occasional / At Risk,199,4,423.48,20,8.947368421052632,1,United Kingdom
15883.0,Loyal Customers,2,2,348.28,40,0.6888888888888889,1,United Kingdom
15885.0,Hibernating,93,1,258.55,13,0.0,1,United Kingdom
15886.0,Lost / Low Value,60,1,104.5,9,0.0,1,United Kingdom
15888.0,Lost / Low Value,81,1,86.14,9,0.0,1,United Kingdom
15889.0,Loyal Customers,157,2,330.27,73,2.7662337662337664,1,United Kingdom
15891.0,Hibernating,227,1,391.77,52,0.0,1,United Kingdom
15894.0,Hibernating,253,2,249.65,33,3.411764705882353,1,United Kingdom
15895.0,Lost / Low Value,150,1,21.85,9,0.0,1,United Kingdom
15897.0,Lost / Low Value,194,2,90.53,16,0.0,1,United Kingdom
15898.0,Loyal Customers,1,5,683.53,62,5.397058823529412,1,United Kingdom
15899.0,Lost / Low Value,369,1,43.5,3,0.0,1,United Kingdom
15900.0,Hibernating,24,1,337.28,44,0.0,1,United Kingdom
15901.0,Loyal Customers,17,3,270.78,93,1.38,1,United Kingdom
15903.0,Loyal Customers,10,7,2050.44,32,5.5,1,United Kingdom
15904.0,Hibernating,8,1,128.23,27,0.0,1,United Kingdom
15906.0,Loyal Customers,20,7,1247.79,103,1.7226277372262773,1,United Kingdom
15907.0,Loyal Customers,4,3,756.47,163,0.9857142857142858,1,United Kingdom
15909.0,Lost / Low Value,174,1,191.94,7,0.0,1,United Kingdom
15910.0,Champions (VIP),1,8,1154.23,209,1.2248062015503876,1,United Kingdom
15912.0,Occasional / At Risk,178,2,254.67000000000002,18,3.235294117647059,1,United Kingdom
15916.0,Loyal Customers,16,7,1076.44,108,2.6923076923076925,1,United Kingdom
15917.0,Lost / Low Value,248,1,60.550000000000004,9,0.0,1,United Kingdom
15918.0,Hibernating,191,2,334.23,33,2.076923076923077,1,United Kingdom
15919.0,Loyal Customers,20,2,483.74,100,2.957627118644068,1,United Kingdom
15920.0,Hibernating,154,3,154.6,51,0.0,1,United Kingdom
15921.0,Hibernating,173,1,151.06,19,0.0,1,United Kingdom
15922.0,Lost / Low Value,373,1,208.10000000000002,7,0.0,1,United Kingdom
15923.0,Lost / Low Value,373,1,78.3,17,0.0,1,United Kingdom
15925.0,Lost / Low Value,194,1,168.9,11,0.0,1,United Kingdom
15930.0,Hibernating,67,1,393.63,19,0.0,1,United Kingdom
15932.0,Champions (VIP),4,8,1591.41,82,3.097826086956522,1,United Kingdom
15933.0,Loyal Customers,21,3,1035.05,59,0.9420289855072463,1,United Kingdom
15935.0,Lost / Low Value,239,1,91.04,10,0.0,1,United Kingdom
15937.0,Lost / Low Value,64,1,145.35,7,0.0,1,United Kingdom
15938.0,Occasional / At Risk,112,5,297.58,12,15.071428571428571,1,United Kingdom
15939.0,Occasional / At Risk,90,11,834.16,16,7.806451612903226,1,United Kingdom
15942.0,Hibernating,134,1,255.54,11,0.0,1,United Kingdom
15944.0,Lost / Low Value,277,1,149.9,5,0.0,1,United Kingdom
15945.0,Lost / Low Value,365,1,13.6,1,0.0,1,United Kingdom
15947.0,Hibernating,83,1,349.64,10,0.0,1,United Kingdom
15948.0,Loyal Customers,8,2,931.84,50,0.603448275862069,1,United Kingdom
15949.0,Occasional / At Risk,17,2,349.6,12,3.235294117647059,1,United Kingdom
15950.0,Loyal Customers,32,4,1586.91,78,3.7701149425287355,1,United Kingdom
15951.0,Occasional / At Risk,9,2,583.27,30,8.147058823529411,1,United Kingdom
15952.0,Loyal Customers,34,4,670.0400000000001,58,2.56,1,United Kingdom
15953.0,Loyal Customers,15,8,955.93,54,4.37037037037037,1,United Kingdom
15955.0,Champions (VIP),24,14,3714.51,124,2.0714285714285716,1,United Kingdom
15957.0,Hibernating,32,1,399.04,38,0.0,1,United Kingdom
15958.0,Lost / Low Value,74,1,87.85,5,0.0,1,United Kingdom
15963.0,Loyal Customers,20,2,434.36,24,1.04,1,United Kingdom
15965.0,Loyal Customers,17,4,752.0,83,3.3333333333333335,1,United Kingdom
15967.0,Loyal Customers,23,2,352.28,68,3.9864864864864864,1,United Kingdom
15969.0,Occasional / At Risk,3,3,272.7,11,18.3,1,United Kingdom
15970.0,Hibernating,304,1,314.1,11,0.0,1,United Kingdom
15971.0,Occasional / At Risk,53,7,268.1,6,21.8,1,United Kingdom
15973.0,Lost / Low Value,367,1,34.4,2,0.0,1,United Kingdom
15974.0,Champions (VIP),39,7,2880.81,127,1.585987261146497,1,United Kingdom
15975.0,Hibernating,84,1,371.01,24,0.0,1,United Kingdom
15976.0,Hibernating,165,2,375.78000000000003,77,0.6179775280898876,1,United Kingdom
15977.0,Loyal Customers,17,2,633.32,36,0.4583333333333333,1,United Kingdom
15978.0,Hibernating,77,1,942.58,44,0.0,1,United Kingdom
15980.0,Loyal Customers,89,3,1250.0,29,5.928571428571429,1,United Kingdom
15981.0,Loyal Customers,25,8,2328.48,47,3.4578313253012047,1,United Kingdom
15983.0,Loyal Customers,22,4,1119.91,78,3.4411764705882355,1,United Kingdom
15984.0,Champions (VIP),3,9,1815.66,203,1.5313807531380754,1,United Kingdom
15985.0,Occasional / At Risk,123,2,569.1800000000001,22,4.52,1,United Kingdom
15986.0,Lost / Low Value,30,1,126.11999999999999,11,0.0,1,United Kingdom
15987.0,Loyal Customers,12,5,506.44,102,3.1228070175438596,1,United Kingdom
15988.0,Hibernating,19,1,112.13,22,0.0,1,United Kingdom
15990.0,Loyal Customers,44,2,604.01,45,5.5227272727272725,1,United Kingdom
15992.0,Lost / Low Value,4,1,27.04,2,0.0,1,United Kingdom
15993.0,Champions (VIP),9,6,2239.98,307,0.07157057654075547,1,United Kingdom
15994.0,Hibernating,55,1,342.37,28,0.0,1,United Kingdom
15996.0,Loyal Customers,88,6,792.23,87,2.574074074074074,1,United Kingdom
15998.0,Champions (VIP),37,5,2464.11,340,0.7196467991169978,1,United Kingdom
16003.0,Loyal Customers,30,5,1628.8700000000001,73,3.5869565217391304,1,United Kingdom
16005.0,Loyal Customers,12,4,470.06,161,1.3796791443850267,1,United Kingdom
16006.0,Lost / Low Value,211,1,101.4,8,0.0,1,United Kingdom
16007.0,Loyal Customers,48,4,1592.6200000000001,216,0.45161290322580644,1,United Kingdom
16008.0,Occasional / At Risk,24,3,428.26,28,6.033333333333333,1,United Kingdom
16009.0,Loyal Customers,22,4,665.1600000000001,59,2.0757575757575757,1,United Kingdom
16010.0,Hibernating,246,3,392.4,62,1.5,1,United Kingdom
16011.0,Champions (VIP),8,16,3224.48,94,1.7635467980295567,1,United Kingdom
16012.0,Loyal Customers,35,3,984.87,79,1.4285714285714286,1,United Kingdom
16013.0,Loyal Customers,8,7,869.9,11,2.8,1,United Kingdom
16014.0,Loyal Customers,38,3,554.58,115,1.9689922480620154,1,United Kingdom
16015.0,Loyal Customers,4,3,566.56,140,0.2658959537572254,1,United Kingdom
16016.0,Champions (VIP),3,8,1246.56,143,1.736842105263158,1,United Kingdom
16017.0,Hibernating,47,1,172.03,24,0.0,1,United Kingdom
16018.0,Occasional / At Risk,39,2,332.46,22,6.130434782608695,1,United Kingdom
16019.0,Champions (VIP),47,9,2397.83,116,2.373134328358209,1,United Kingdom
16020.0,Loyal Customers,17,3,707.01,39,1.1666666666666667,1,United Kingdom
16022.0,Hibernating,260,1,532.28,62,0.0,1,United Kingdom
16023.0,Loyal Customers,46,3,548.86,80,2.4719101123595504,1,United Kingdom
16024.0,Hibernating,12,1,219.11,57,0.0,1,United Kingdom
16025.0,Hibernating,30,1,423.15999999999997,27,0.0,1,United Kingdom
16026.0,Hibernating,43,1,236.09,30,0.0,1,United Kingdom
16027.0,Occasional / At Risk,137,3,64.75,4,27.0,1,United Kingdom
16029.0,Occasional / At Risk,66,16,1324.35,5,18.058823529411764,1,United Kingdom
16030.0,Hibernating,310,1,312.85,26,0.0,1,United Kingdom
16031.0,Loyal Customers,92,2,434.05,82,1.7613636363636365,1,United Kingdom
16033.0,Champions (VIP),6,20,6909.12,484,0.36218905472636814,1,United Kingdom
16034.0,Occasional / At Risk,196,3,407.1,17,6.8,1,United Kingdom
16036.0,Loyal Customers,87,2,607.69,51,3.52,1,United Kingdom
16037.0,Loyal Customers,270,3,675.4200000000001,34,2.5428571428571427,1,United Kingdom
16038.0,Occasional / At Risk,8,3,431.98,22,8.434782608695652,1,United Kingdom
16040.0,Loyal Customers,65,3,1018.86,45,4.142857142857143,1,United Kingdom
16042.0,Loyal Customers,22,5,1095.27,63,4.84375,1,United Kingdom
16043.0,Occasional / At Risk,38,4,598.74,26,9.333333333333334,1,United Kingdom
16045.0,Loyal Customers,120,4,1133.4,62,2.408450704225352,1,United Kingdom
16048.0,Lost / Low Value,373,2,256.44,8,0.0,1,United Kingdom
16049.0,Loyal Customers,40,3,973.99,239,0.12110726643598616,1,United Kingdom
16050.0,Lost / Low Value,174,1,77.48,5,0.0,1,United Kingdom
16052.0,Hibernating,54,1,303.54,31,0.0,1,United Kingdom
16053.0,Loyal Customers,33,2,1075.45,70,1.3043478260869565,1,United Kingdom
16054.0,Hibernating,145,1,608.5600000000001,55,0.0,1,United Kingdom
16055.0,Lost / Low Value,221,1,78.0,5,0.0,1,United Kingdom
16056.0,Hibernating,45,1,485.85,57,0.0,1,United Kingdom
16057.0,Champions (VIP),16,7,1955.47,95,2.576923076923077,1,United Kingdom
16059.0,Loyal Customers,66,6,1303.51,115,1.852760736196319,1,United Kingdom
16062.0,Loyal Customers,10,4,571.52,42,6.69811320754717,1,United Kingdom
16063.0,Hibernating,260,1,335.32,23,0.0,1,United Kingdom
16065.0,Hibernating,365,1,317.84000000000003,69,0.0,1,United Kingdom
16066.0,Loyal Customers,17,5,1085.74,66,1.3333333333333333,1,United Kingdom
16070.0,Loyal Customers,22,2,852.15,32,0.3125,1,United Kingdom
16071.0,Hibernating,45,1,299.29,19,0.0,1,United Kingdom
16072.0,Lost / Low Value,288,1,138.15,7,0.0,1,United Kingdom
16076.0,Champions (VIP),3,9,2002.96,66,1.7521367521367521,1,United Kingdom
16078.0,Lost / Low Value,284,1,79.2,1,0.0,1,United Kingdom
16079.0,Occasional / At Risk,17,3,98.34,7,4.0,1,United Kingdom
16080.0,Occasional / At Risk,82,2,217.16,10,21.444444444444443,1,United Kingdom
16081.0,Loyal Customers,56,5,2321.37,166,1.5196078431372548,1,United Kingdom
16083.0,Occasional / At Risk,101,2,606.14,22,12.380952380952381,1,United Kingdom
16084.0,Hibernating,299,1,397.58,35,0.0,1,United Kingdom
16085.0,Loyal Customers,23,5,852.4,117,1.9161290322580644,1,United Kingdom
16086.0,Occasional / At Risk,59,5,794.0600000000001,20,10.620689655172415,1,United Kingdom
16091.0,Hibernating,155,2,315.06,16,2.588235294117647,1,United Kingdom
16092.0,Loyal Customers,115,3,752.5600000000001,34,2.978723404255319,1,United Kingdom
16093.0,Lost / Low Value,107,1,17.0,1,0.0,1,United Kingdom
16094.0,Loyal Customers,12,4,847.93,41,4.078431372549019,1,United Kingdom
16096.0,Lost / Low Value,264,1,124.62,8,0.0,1,United Kingdom
